"scientific_name","family","taxonrank","gbif_rec"
"Myosotis azorica H.C.Watson ex Hook.","Boraginaceae","SPECIES","1"
"Myoxanthus Poepp. & Endl.","Orchidaceae","GENUS","1"
"Myrcia cucullata O.Berg","Myrtaceae","SPECIES","1"
"Geonoma chococola subsp. chococola","Arecaceae","SUBSPECIES","1"
"Geonoma acaulis Mart.","Arecaceae","SPECIES","1"
"Myrcia dichasialis McVaugh","Myrtaceae","SPECIES","1"
"Myrcia hernandezii Parra-Os.","Myrtaceae","SPECIES","1"
"Geoffroea Jacq.","Fabaceae","GENUS","1"
"Myrcia mollis (Kunth) DC.","Myrtaceae","SPECIES","1"
"Geoffroea decorticans (Gillies ex Hook. & Arn.) Burkart","Fabaceae","SPECIES","1"
"Gentianella selaginifolia (Griseb.) Fabris","Gentianaceae","SPECIES","1"
"Gentiana Tourn. ex L.","Gentianaceae","GENUS","1"
"Genipa spruceana Steyerm.","Rubiaceae","SPECIES","1"
"Urera aurantiaca Wedd.","Urticaceae","SPECIES","1"
"Myrcianthes lindleyana (Kunth) McVaugh","Myrtaceae","SPECIES","1"
"Genipa americana var. caruto (Kunth) K.Schum.","Rubiaceae","VARIETY","1"
"Geissanthus serrulatus (Willd. ex Roem. & Schult.) Mez","Primulaceae","SPECIES","1"
"Myrcianthes rhopaloides (Kunth) Mc Vaugh","Myrtaceae","SPECIES","1"
"Myrciaria vismiifolia (Benth.) O.Berg","Myrtaceae","SPECIES","1"
"Myrica parvifolia Benth.","Myricaceae","SPECIES","1"
"Geissanthus francoae Pipoly","Primulaceae","SPECIES","1"
"Geissanthus barraganus Cuatrec.","Primulaceae","SPECIES","1"
"Myriopteris microphylla (Sw.) Grusz & Windham","Pteridaceae","SPECIES","1"
"Gaya occidentalis (L.) Sweet","Malvaceae","SPECIES","1"
"Myrocarpus venezuelensis Rudd","Fabaceae","SPECIES","1"
"Gaya Kunth","Malvaceae","GENUS","1"
"Myrrhidendron pennellii J.M.Coult. & Rose","Apiaceae","SPECIES","1"
"Gaultheria glomerata (Cav.) Sleumer","Ericaceae","SPECIES","1"
"Urera capitata Wedd.","Urticaceae","SPECIES","1"
"Gasteranthus delphinioides (Seem.) Wiehler","Gesneriaceae","SPECIES","1"
"Garcinia mangostana L.","Clusiaceae","SPECIES","1"
"Garcilassa rivularis Poepp. & Endl.","Asteraceae","SPECIES","1"
"Myrsine umbellata Mart.","Primulaceae","SPECIES","1"
"Garcilassa Poepp.","Asteraceae","GENUS","1"
"Garcia nutans Vahl ex Rohr","Euphorbiaceae","SPECIES","1"
"Myrteola O.Berg","Myrtaceae","GENUS","1"
"Myrtus communis L.","Myrtaceae","SPECIES","1"
"Urera caracasana (Jacq.) Gaudich.","Urticaceae","SPECIES","1"
"Garcia nutans Vahl","Euphorbiaceae","SPECIES","1"
"Napeanthus ecuadorensis Fritsch","Gesneriaceae","SPECIES","1"
"Gamochaeta Wedd.","Asteraceae","GENUS","1"
"Napeanthus robustus Fritsch","Gesneriaceae","SPECIES","1"
"Nasa triphylla subsp. papaverifolia (Humb., Bonpl. & Kunth) Weigend","Loasaceae","SUBSPECIES","1"
"Nasa Weigend","Loasaceae","GENUS","1"
"Nastus borbonicus J.F.Gmel.","Poaceae","SPECIES","1"
"Gamochaeta purpurea (L.) Cabrera","Asteraceae","SPECIES","1"
"Galphimia glauca Cav.","Malpighiaceae","SPECIES","1"
"Naucleopsis glabra Spruce ex Pittier","Moraceae","SPECIES","1"
"Naucleopsis imitans (Ducke) C.C.Berg","Moraceae","SPECIES","1"
"Galium pseudotriflorum Dempster & Ehrend.","Rubiaceae","SPECIES","1"
"Galium corymbosum Ruiz & Pav.","Rubiaceae","SPECIES","1"
"Naucleopsis ulei subsp. puberula C.C.Berg","Moraceae","SUBSPECIES","1"
"Galium aschenbornii S.Schauer","Rubiaceae","SPECIES","1"
"Urera eggersii Hieron.","Urticaceae","SPECIES","1"
"Fuscocephaloziopsis biloba (Herzog) Fulford","Cephaloziaceae","SPECIES","1"
"Fusaea longifolia (Aubl.) Saff.","Annonaceae","SPECIES","1"
"Neckeraceae","Neckeraceae","FAMILY","1"
"Furcraea macrophylla Baker","Asparagaceae","SPECIES","1"
"Neckeropsis undulata (Hedw.) Reichardt","Neckeraceae","SPECIES","1"
"Funastrum E.Fourn.","Apocynaceae","GENUS","1"
"Fuirena Rottb.","Cyperaceae","GENUS","1"
"Nectandra hihua (Ruiz & Pav.) Rohwer","Lauraceae","SPECIES","1"
"Fuchsia venusta Kunth","Onagraceae","SPECIES","1"
"Fuchsia sanctae-rosae Kuntze","Onagraceae","SPECIES","1"
"Fuchsia petiolaris Kunth","Onagraceae","SPECIES","1"
"Nectandra lucida (Schott) Nees","Lauraceae","SPECIES","1"
"Fuchsia macrostigma Benth.","Onagraceae","SPECIES","1"
"Fuchsia hirtella Kunth","Onagraceae","SPECIES","1"
"Fuchsia corymbiflora Ruiz & Pav.","Onagraceae","SPECIES","1"
"Fuchsia caucana P.E.Berry","Onagraceae","SPECIES","1"
"Neea macrophylla Poepp. & Endl.","Nyctaginaceae","SPECIES","1"
"Frullania pittieri Steph.","Frullaniaceae","SPECIES","1"
"Frullania peruviana Gottsche","Frullaniaceae","SPECIES","1"
"Neodillenia Aymard","Dilleniaceae","GENUS","1"
"Frullania macrocephala (Lehm. & Lindenb.) Lehm. & Lindenb.","Frullaniaceae","SPECIES","1"
"Neomirandea parasitica (Klatt) R.M.King & H.Rob.","Asteraceae","SPECIES","1"
"Neomirandea sciaphila (B.L.Rob.) R.M.King & H.Rob.","Asteraceae","SPECIES","1"
"Frullania kunzei (Lehm. & Lindenb.) Mont.","Frullaniaceae","SPECIES","1"
"Frullania brasiliensis Raddi","Frullaniaceae","SPECIES","1"
"Neoregelia spectabilis (Antoine) L.B.Sm.","Bromeliaceae","SPECIES","1"
"Nepeta cataria L.","Lamiaceae","SPECIES","1"
"Frullania beyrichiana (Lehm. & Lindenb.) Lehm. & Lindenb.","Frullaniaceae","SPECIES","1"
"Nephopteris Lellinger","Pteridaceae","GENUS","1"
"Nephrolepis biserrata (Sw.) Schott","Nephrolepidaceae","SPECIES","1"
"Nephrolepis brownii (Desv.) Hovenkamp & Miyam.","Nephrolepidaceae","SPECIES","1"
"Frullania atrata (Sw.) Dumort.","Frullaniaceae","SPECIES","1"
"Nephrolepis falcata (Cav.) C.Chr.","Nephrolepidaceae","SPECIES","1"
"Fridericia Mart.","Bignoniaceae","GENUS","1"
"Urera nitida (Vell.) P.Brack","Urticaceae","SPECIES","1"
"Fridericia conjugata (Vell.) L.G.Lohmann","Bignoniaceae","SPECIES","1"
"Neptunia Lour.","Fabaceae","GENUS","1"
"Neptunia plena (L.) Benth.","Fabaceae","SPECIES","1"
"Freziera verrucosa (Hieron.) Kobuski","Pentaphylacaceae","SPECIES","1"
"Nerium L.","Apocynaceae","GENUS","1"
"Nerium oleander var. album G.Lodd.","Apocynaceae","VARIETY","1"
"Nertera Banks ex Gaertn.","Rubiaceae","GENUS","1"
"Freziera subintegrifolia (Rusby) Kobuski","Pentaphylacaceae","SPECIES","1"
"Freziera sessiliflora A.H.Gentry","Pentaphylacaceae","SPECIES","1"
"Nicotiana alata Link & Otto","Solanaceae","SPECIES","1"
"Nicotiana L.","Solanaceae","GENUS","1"
"Fraxinus uhdei (Wenz.) Lingelsh.","Oleaceae","SPECIES","1"
"Niphidium albopunctatissimum (J.Sm.) Lellinger","Polypodiaceae","SPECIES","1"
"Niphidium carinatum Lellinger","Polypodiaceae","SPECIES","1"
"Franklinia alatamaha W.Bartram ex Marshall","Theaceae","SPECIES","1"
"Forsteronia G.Mey.","Apocynaceae","GENUS","1"
"Floscopa glabrata (Kunth) Hassk.","Commelinaceae","SPECIES","1"
"Amorpha ouachitensis Wilbur","Fabaceae","SPECIES","1"
"Nothoceros vincentianus (Lehm. & Lindenb.) J.C.Villarreal","Dendrocerotaceae","SPECIES","1"
"Fleischmannia pycnocephala (Less.) R.M.King & H.Rob.","Asteraceae","SPECIES","1"
"Fleischmannia mayorii (B.L.Rob.) R.M.King & H.Rob.","Asteraceae","SPECIES","1"
"Notopleura lanosa C.M.Taylor","Rubiaceae","SPECIES","1"
"Fissidens lagenarius var. lagenarius","Fissidentaceae","VARIETY","1"
"Fissidens guianensis Mont.","Fissidentaceae","SPECIES","1"
"Fischeria stellata (Vell.) E.Fourn.","Apocynaceae","SPECIES","1"
"Fischeria DC.","Apocynaceae","GENUS","1"
"Fimbristylis Vahl","Cyperaceae","GENUS","1"
"Fimbristylis spadicea (L.) Vahl","Cyperaceae","SPECIES","1"
"Fimbristylis ferruginea (L.) Vahl","Cyperaceae","SPECIES","1"
"Notopleura polyphlebia (Donn.Sm.) C.M.Taylor","Rubiaceae","SPECIES","1"
"Fimbristylis complanata (Retz.) Link","Cyperaceae","SPECIES","1"
"Ficus variegata Blume","Moraceae","SPECIES","1"
"Notopleura thesceloantha (Steyerm.) C.M.Taylor","Rubiaceae","SPECIES","1"
"Ficus segoviae Miq.","Moraceae","SPECIES","1"
"Notyliopsis beatricis P.Ortiz","Orchidaceae","SPECIES","1"
"Ficus rubiginosa Desf.","Moraceae","SPECIES","1"
"Amblytropis Kitag.","Fabaceae","GENUS","1"
"Nymphaeaceae","Nymphaeaceae","FAMILY","1"
"Ficus repens Roxb. ex Sm.","Moraceae","SPECIES","1"
"Ochna serrulata (Hochst.) Walp.","Ochnaceae","SPECIES","1"
"Ficus peroblonga Dugand","Moraceae","SPECIES","1"
"Ficus paraensis (Miq) Miq.","Moraceae","SPECIES","1"
"Ochroma Sw.","Malvaceae","GENUS","1"
"Ocimum americanum L.","Lamiaceae","SPECIES","1"
"Ficus hirtella C.C.Berg","Moraceae","SPECIES","1"
"Ficus garcesii Dugand","Moraceae","SPECIES","1"
"Ocimum L.","Lamiaceae","GENUS","1"
"Ficus fresnoensis Dugand","Moraceae","SPECIES","1"
"Ficus dulciaria Dugand","Moraceae","SPECIES","1"
"Ficus dewolfii Pedern. & Romaniuc","Moraceae","SPECIES","1"
"Ficus cyathistipula Warb.","Moraceae","SPECIES","1"
"Amauropelta amphioxypteris (Sodiro) Salino & T.E.Almeida","Thelypteridaceae","SPECIES","1"
"Ocotea brevipetiolata van der Werff","Lauraceae","SPECIES","1"
"Ficus cundinamarcensis Dugand","Moraceae","SPECIES","1"
"Acacia baileyana F.Muell.","Fabaceae","SPECIES","1"
"Ficus castellviana Dugand","Moraceae","SPECIES","1"
"Ocotea duquei Sleumer ex O.Duque","Lauraceae","SPECIES","1"
"Ocotea gracilis (Meisn.) Mez","Lauraceae","SPECIES","1"
"Ficus bunquensis Dugand","Moraceae","SPECIES","1"
"Ocotea ira Mez & Pittier ex Mez","Lauraceae","SPECIES","1"
"Ocotea javitensis (Kunth) Pittier","Lauraceae","SPECIES","1"
"Ocotea jelskii Mez","Lauraceae","SPECIES","1"
"Ocotea karsteniana Mez","Lauraceae","SPECIES","1"
"Ficus angustifolia Blume","Moraceae","SPECIES","1"
"Ocotea leucoxylon (Sw.) Mez","Lauraceae","SPECIES","1"
"Ficus abbreviata Wall.","Moraceae","SPECIES","1"
"Festuca azucarica E.B.Alexeev","Poaceae","SPECIES","1"
"Fernandezia lanceolata (L.O.Williams) Garay & Dunst.","Orchidaceae","SPECIES","1"
"Ferdinandusa uaupensis Spruce ex K.Schum.","Rubiaceae","SPECIES","1"
"Faramea salicifolia C.Presl","Rubiaceae","SPECIES","1"
"Urtica L.","Urticaceae","GENUS","1"
"Ocotea stenoneura Mez & Pittier ex Mez","Lauraceae","SPECIES","1"
"Faramea multiflora A.Rich.","Rubiaceae","SPECIES","1"
"Ocotea tonduzii Standl.","Lauraceae","SPECIES","1"
"Urtica leptophylla Kunth","Urticaceae","SPECIES","1"
"Faramea lehmannii Standl.","Rubiaceae","SPECIES","1"
"Faramea juruana K.Krause","Rubiaceae","SPECIES","1"
"Faramea coerulescens K.Schum. & K.Krause","Rubiaceae","SPECIES","1"
"Fabronia palmicola Müll.Hal.","Fabroniaceae","SPECIES","1"
"Octoblepharum erectifolium Mitt. ex R.S.Williams","Octoblepharaceae","SPECIES","1"
"Octoblepharum Hedw.","Octoblepharaceae","GENUS","1"
"Octoblepharum rhaphidostegium Müll.Hal. ex Broth.","Octoblepharaceae","SPECIES","1"
"Octomeria brevifolia Cogn.","Orchidaceae","SPECIES","1"
"Urtica urens L.","Urticaceae","SPECIES","1"
"Amaryllidaceae","Amaryllidaceae","FAMILY","1"
"Amaranthus L.","Amaranthaceae","GENUS","1"
"Evolvulus tenuis subsp. sericatus (House) Ooststr.","Convolvulaceae","SUBSPECIES","1"
"Evolvulus sericeus Sw.","Convolvulaceae","SPECIES","1"
"Odontoglossum auropurpureum Rchb.f.","Orchidaceae","SPECIES","1"
"Odontoglossum Kunth","Orchidaceae","GENUS","1"
"Utricularia alpina Jacq.","Lentibulariaceae","SPECIES","1"
"Odontoglossum pardinum (Lindl.) Lindl.","Orchidaceae","SPECIES","1"
"Odontoglossum portmannii Bockemühl","Orchidaceae","SPECIES","1"
"Odontonema tubaeforme (Bertol.) Kuntze","Acanthaceae","SPECIES","1"
"Evolvulus argyreus Choisy","Convolvulaceae","SPECIES","1"
"Oedematopus epiphyticus Cuatrec.","Clusiaceae","SPECIES","1"
"Oedematopus octandrus (Poepp. & Endl.) Planch. & Triana","Clusiaceae","SPECIES","1"
"Amaranthus gracilis Desf. ex Poir.","Amaranthaceae","SPECIES","1"
"Evodianthus Oerst.","Cyclanthaceae","GENUS","1"
"Evodianthus funifer subsp. fendleranus Harling","Cyclanthaceae","SUBSPECIES","1"
"Euterpe purpurea Engel","Arecaceae","SPECIES","1"
"Eurystyles cotyledon Wawra","Orchidaceae","SPECIES","1"
"Euploca fruticosa (L.) J.I.M.Melo & Semir","Heliotropiaceae","SPECIES","1"
"Amaioua glomerulata (Lam. ex Poir.) Delprete & C.H.Perss.","Rubiaceae","SPECIES","1"
"Oleandra Cav.","Oleandraceae","GENUS","1"
"Oleandra duidae A.C.Sm.","Oleandraceae","SPECIES","1"
"Oleandra hirta Brack.","Oleandraceae","SPECIES","1"
"Euphorbia sinclairiana Benth.","Euphorbiaceae","SPECIES","1"
"Olfersia ochropteroides (Baker)","Dryopteridaceae","SPECIES","1"
"Oligactis coriacea (Hieron.) H.Rob. & Brettell","Asteraceae","SPECIES","1"
"Oliveriana Rchb.f.","Orchidaceae","GENUS","1"
"Olmedia aspera Ruiz & Pav.","Moraceae","SPECIES","1"
"Olmedia asperula Standl.","Moraceae","SPECIES","1"
"Olmedia Ruiz & Pav.","Moraceae","GENUS","1"
"Euphorbia prostrata Aiton","Euphorbiaceae","SPECIES","1"
"Olyra longifolia Kunth","Poaceae","SPECIES","1"
"Oncidium abortivoides M.W.Chase & N.H.Williams","Orchidaceae","SPECIES","1"
"Euphorbia orizabae Boiss.","Euphorbiaceae","SPECIES","1"
"Oncidium adamsii (Dodson) M.W.Chase & N.H.Williams","Orchidaceae","SPECIES","1"
"Euphorbia orbiculata Kunth","Euphorbiaceae","SPECIES","1"
"Oncidium anthocrene Rchb.f.","Orchidaceae","SPECIES","1"
"Euphorbia milii var. splendens (Bojer ex Hook.) Ursch & Leandri","Euphorbiaceae","VARIETY","1"
"Oncidium cocciferum Rchb.f. & Warsz.","Orchidaceae","SPECIES","1"
"Oncidium cristatellum Garay","Orchidaceae","SPECIES","1"
"Oncidium cuculligerum (Schltr.) M.W.Chase & N.H.Williams","Orchidaceae","SPECIES","1"
"Amaioua corymbosa Kunth","Rubiaceae","SPECIES","1"
"Oncidium hapalotyle Schltr.","Orchidaceae","SPECIES","1"
"Abarema acreana (J.F.Macbr.) L.Rico","Fabaceae","SPECIES","1"
"Oncidium lineoligerum Rchb.f. & Warsz.","Orchidaceae","SPECIES","1"
"Oncidium ornithocephalum Lindl.","Orchidaceae","SPECIES","1"
"Alysicarpus vaginalis (L.) DC.","Fabaceae","SPECIES","1"
"Oncidium pyramidale Lindl.","Orchidaceae","SPECIES","1"
"Oncidium sphacelatum Lindl.","Orchidaceae","SPECIES","1"
"Euphorbia milii Des Moul.","Euphorbiaceae","SPECIES","1"
"Oncidium tipuloides Rchb.f.","Orchidaceae","SPECIES","1"
"Onychonema G.C.Wallich, 1860",NULL,"GENUS","1"
"Euphorbia latazi Kunth","Euphorbiaceae","SPECIES","1"
"Ophioglossaceae","Ophioglossaceae","FAMILY","1"
"Ophioglossum crotalophoroides Walter","Ophioglossaceae","SPECIES","1"
"Ophioglossum nudicaule L.fil.","Ophioglossaceae","SPECIES","1"
"Ophioglossum reticulatum L.","Ophioglossaceae","SPECIES","1"
"Euphorbia geniculata Ortega","Euphorbiaceae","SPECIES","1"
"Oplismenus P.Beauv.","Poaceae","GENUS","1"
"Euphorbia densiflora (Klotzsch) Klotzsch","Euphorbiaceae","SPECIES","1"
"Eupatorium stuebelii Hieron.","Asteraceae","SPECIES","1"
"Eupatorium nemorosum Klatt","Asteraceae","SPECIES","1"
"Eupatorium inulifolium (Kunth) Hieron.","Asteraceae","SPECIES","1"
"Euonymus japonicus Thunb.","Celastraceae","SPECIES","1"
"Eumachia microdon (DC.) Delprete & J.H.Kirkbr.","Rubiaceae","SPECIES","1"
"Oreobolus ecuadorensis T.Koyama","Cyperaceae","SPECIES","1"
"Oreobolus R.Br.","Cyperaceae","GENUS","1"
"Oreopanax albanensis Cuatrec.","Araliaceae","SPECIES","1"
"Oreopanax argentatus (Kunth) Decne. & Planch.","Araliaceae","SPECIES","1"
"Oreopanax bogotensis Cuatrec.","Araliaceae","SPECIES","1"
"Alternanthera pungens Kunth","Amaranthaceae","SPECIES","1"
"Oreopanax confusus Marchal","Araliaceae","SPECIES","1"
"Oreopanax diguensis Cuatrec.","Araliaceae","SPECIES","1"
"Eugenia muricata DC.","Myrtaceae","SPECIES","1"
"Eugenia glomerata Lam.","Myrtaceae","SPECIES","1"
"Eugenia coloradoensis Standl.","Myrtaceae","SPECIES","1"
"Oreopanax microcephalus Harms","Araliaceae","SPECIES","1"
"Eugenia chepensis Standl.","Myrtaceae","SPECIES","1"
"Eugenia calimensis Parra-Os.","Myrtaceae","SPECIES","1"
"Oreopanax trianae Decne. & Planch. ex Harms","Araliaceae","SPECIES","1"
"Eucharis Planch. & Linden","Amaryllidaceae","GENUS","1"
"Abarema jupunba var. jupunba","Fabaceae","VARIETY","1"
"Eucalyptus saligna Sm.","Myrtaceae","SPECIES","1"
"Ormsia","Fabaceae","GENUS","1"
"Ornithidium serrulatum Lindl.","Orchidaceae","SPECIES","1"
"Ornithocephalus ecuadorensis (Garay) Toscano & Dressler","Orchidaceae","SPECIES","1"
"Ornithocephalus urceilabris (P.Ortiz & R.Escobar) Toscano & Dressler","Orchidaceae","SPECIES","1"
"Ornithogalum umbellatum L.","Asparagaceae","SPECIES","1"
"Orthaea peregrina A.C.Sm.","Ericaceae","SPECIES","1"
"Vachellia macracantha (Humb. & Bonpl. ex Willd.) Seigler & Ebinger","Fabaceae","SPECIES","1"
"Orthostichella hexasticha (Schwägr.) W.R.Buck","Orthostichellaceae","SPECIES","1"
"Alternanthera paronychioides A.St.-Hil.","Amaranthaceae","SPECIES","1"
"Orthostichella versicolor (Müll.Hal.) B.H.Allen & W.R.Buck","Orthostichellaceae","SPECIES","1"
"Eucalyptus citriodora Hook.","Myrtaceae","SPECIES","1"
"Orthotrichaceae","Orthotrichaceae","FAMILY","1"
"Orthotrichum Hedw.","Orthotrichaceae","GENUS","1"
"Euastrum Ehrenberg ex Ralfs, 1848",NULL,"GENUS","1"
"Espeletia frontinoensis Cuatrec.","Asteraceae","SPECIES","1"
"Esenbeckia alata (H.Karst. & Triana) Triana & Planch.","Rutaceae","SPECIES","1"
"Vachellia pennatula var. pennatula","Fabaceae","VARIETY","1"
"Vachellia tortuosa (L.) Seigler & Ebinger","Fabaceae","SPECIES","1"
"Vailia anomala (Brandegee) W.D.Stevens","Apocynaceae","SPECIES","1"
"Escobedia scabrifolia Ruiz & Pav.","Orobanchaceae","SPECIES","1"
"Eschweilera sessilis A.C.Sm.","Lecythidaceae","SPECIES","1"
"Valeriana bracteata Benth.","Caprifoliaceae","SPECIES","1"
"Osmorhiza Raf.","Apiaceae","GENUS","1"
"Ossaea asplundii Wurdack","Melastomataceae","SPECIES","1"
"Ossaea brenesii Standl.","Melastomataceae","SPECIES","1"
"Eschweilera paniculata (O.Berg) Miers","Lecythidaceae","SPECIES","1"
"Ossaea diversifolia (Bonpl.) Cogn.","Melastomataceae","SPECIES","1"
"Ossaea laxivenula Wurdack","Melastomataceae","SPECIES","1"
"Eschweilera oligosperma Cuatrec.","Lecythidaceae","SPECIES","1"
"Erythroxylum venosum Rusby","Erythroxylaceae","SPECIES","1"
"Erythroxylum gracilipes Peyr.","Erythroxylaceae","SPECIES","1"
"Otholobium brachystachyum (Spruce ex Diels) J.W.Grimes","Fabaceae","SPECIES","1"
"Otholobium C.H.Stirt.","Fabaceae","GENUS","1"
"Valeriana chaerophylloides Sm.","Caprifoliaceae","SPECIES","1"
"Erythroxylum amazonicum Peyr.","Erythroxylaceae","SPECIES","1"
"Erythrodontium Hampe","Entodontaceae","GENUS","1"
"Erythrodes major (C.Presl) Ames","Orchidaceae","SPECIES","1"
"Otoglossum globuliferum (Kunth) N.H.Williams & M.W.Chase","Orchidaceae","SPECIES","1"
"Otoglossum serpens (Lindl.) N.H.Williams & M.W.Chase","Orchidaceae","SPECIES","1"
"Erythrina poeppigiana (Walp.) Skeels","Fabaceae","SPECIES","1"
"Ouratea chocoensis Sastre","Ochnaceae","SPECIES","1"
"Erythrina mitis Jacq.","Fabaceae","SPECIES","1"
"Erythrina indica Lam.","Fabaceae","SPECIES","1"
"Oxalis frutescens L.","Oxalidaceae","SPECIES","1"
"Oxalis killipii Lourteig","Oxalidaceae","SPECIES","1"
"Ernestia tenella (Bonpl.) DC.","Melastomataceae","SPECIES","1"
"Oxalis mollis Kunth","Oxalidaceae","SPECIES","1"
"Oxalis scandens Kunth","Oxalidaceae","SPECIES","1"
"Oxalis spiralis subsp. vulcanicola (Donn.Sm.) Lourteig","Oxalidaceae","SUBSPECIES","1"
"Oxalis subintegra R.Knuth","Oxalidaceae","SPECIES","1"
"Erisma Rudge","Vochysiaceae","GENUS","1"
"Eriotheca gentryi A.Robyns & S.Nilsson","Malvaceae","SPECIES","1"
"Eriosema platycarpon Micheli","Fabaceae","SPECIES","1"
"Pabstiella aryter (Luer) F.Barros","Orchidaceae","SPECIES","1"
"Pachira insignis (Sw.) Savigny","Malvaceae","SPECIES","1"
"Alternanthera flavescens (Mart.) Kunth","Amaranthaceae","SPECIES","1"
"Pachyphyllum micranthum Schltr.","Orchidaceae","SPECIES","1"
"Eriochloa Kunth","Poaceae","GENUS","1"
"Paepalanthus alpinus Körn.","Eriocaulaceae","SPECIES","1"
"Paepalanthus fluviatilis (Aubl.) Christenh. & Byng","Eriocaulaceae","SPECIES","1"
"Paesia glandulosa (Sw.) Kuhn","Dennstaedtiaceae","SPECIES","1"
"Alternanthera ficoidea var. bettzickiana (Regel) Backer","Amaranthaceae","VARIETY","1"
"Valeriana scandens Loefl. ex L.","Caprifoliaceae","SPECIES","1"
"Eriocaulaceae","Eriocaulaceae","FAMILY","1"
"Erigeron uliginosus Benth.","Asteraceae","SPECIES","1"
"Erigeron ecuadoriensis Hieron.","Asteraceae","SPECIES","1"
"Erechtites hieraciifolius var. cacalioides (Fisch. ex Spreng.) Less. ex Griseb.","Asteraceae","VARIETY","1"
"Erato polymnioides DC.","Asteraceae","SPECIES","1"
"Eragrostis patula (Kunth) Steud.","Poaceae","SPECIES","1"
"Eragrostis ciliaris (L.) R.Br.","Poaceae","SPECIES","1"
"Eragrostis cilianensis (All.) Vignolo ex Janch.","Poaceae","SPECIES","1"
"Equisetum L.","Equisetaceae","GENUS","1"
"Palicourea arenosa C.M.Taylor","Rubiaceae","SPECIES","1"
"Palicourea aschersoniana (K.Schum. & K.Krause) Borhidi","Rubiaceae","SPECIES","1"
"Epistephium duckei Huber","Orchidaceae","SPECIES","1"
"Palicourea bryophila Standl.","Rubiaceae","SPECIES","1"
"Palicourea caldasana Standl.","Rubiaceae","SPECIES","1"
"Epipremnum pinnatum (L.) Engl.","Araceae","SPECIES","1"
"Epiphyllum hookeri subsp. columbiense (F.A.C.Weber) Ralf Bauer","Cactaceae","SUBSPECIES","1"
"Epimedium sagittatum (Siebold & Zucc.) Maxim.","Berberidaceae","SPECIES","1"
"Palicourea cotejensis (Standl.) C.M.Taylor","Rubiaceae","SPECIES","1"
"Epidryos Maguire","Rapateaceae","GENUS","1"
"Epidendrum unguiculatum (C.Schweinf.) Garay & Dunst.","Orchidaceae","SPECIES","1"
"Epidendrum tropinectarium Hágsater & E.Santiago","Orchidaceae","SPECIES","1"
"Palicourea cuspidata (Bredem. ex Schult.) C.M.Taylor","Rubiaceae","SPECIES","1"
"Abutilothamnus Ulbr.","Malvaceae","GENUS","1"
"Epidendrum summerhayesii Hágsater","Orchidaceae","SPECIES","1"
"Epidendrum stenopetalum Hook.","Orchidaceae","SPECIES","1"
"Epidendrum stellidifforme Hágsater & Dodson","Orchidaceae","SPECIES","1"
"Palicourea discolor K.Krause","Rubiaceae","SPECIES","1"
"Palicourea dorantha Wernham","Rubiaceae","SPECIES","1"
"Palicourea fastigiata Kunth","Rubiaceae","SPECIES","1"
"Palicourea foreroi C.M.Taylor","Rubiaceae","SPECIES","1"
"Palicourea furcata (DC.) Borhidi","Rubiaceae","SPECIES","1"
"Epidendrum scharfii Hágsater & Dodson","Orchidaceae","SPECIES","1"
"Epidendrum rocalderianum P.Ortiz & Hágsater","Orchidaceae","SPECIES","1"
"Epidendrum rigidiflorum Schltr.","Orchidaceae","SPECIES","1"
"Epidendrum phyllocharis Rchb.f.","Orchidaceae","SPECIES","1"
"Palicourea holmgrenii Standl.","Rubiaceae","SPECIES","1"
"Epidendrum pazii Hágsater","Orchidaceae","SPECIES","1"
"Palicourea justicioides var. macrocalyx M.C.G.Kirkbr.","Rubiaceae","VARIETY","1"
"Epidendrum paniculorotundifolium Hágsater, Kolan. & E.Santiago","Orchidaceae","SPECIES","1"
"Epidendrum paniculolateribilobum Hágsater, Ric.Fernández & E.Santiago","Orchidaceae","SPECIES","1"
"Epidendrum oxysepalum Hágsater & E.Santiago","Orchidaceae","SPECIES","1"
"Palicourea lineata Benth.","Rubiaceae","SPECIES","1"
"Palicourea locuples C.M.Taylor","Rubiaceae","SPECIES","1"
"Palicourea longirostris (Rusby) Borhidi","Rubiaceae","SPECIES","1"
"Palicourea luteonivea C.M.Taylor","Rubiaceae","SPECIES","1"
"Palicourea lutulenta Standl.","Rubiaceae","SPECIES","1"
"Epidendrum oraion Hágsater","Orchidaceae","SPECIES","1"
"Palicourea mexiae Standl.","Rubiaceae","SPECIES","1"
"Epidendrum musciferum Lindl.","Orchidaceae","SPECIES","1"
"Epidendrum muricatoides Hágsater & Dodson","Orchidaceae","SPECIES","1"
"Palicourea pandensis (Standl.) C.M.Taylor","Rubiaceae","SPECIES","1"
"Palicourea pasti Wernham","Rubiaceae","SPECIES","1"
"Epidendrum mininocturnum Dodson","Orchidaceae","SPECIES","1"
"Epidendrum megalospathum Rchb.f.","Orchidaceae","SPECIES","1"
"Alsophila parva Maxon","Cyatheaceae","SPECIES","1"
"Epidendrum megagastrium Lindl.","Orchidaceae","SPECIES","1"
"Palicourea racemosa (Aubl.) G.Nicholson","Rubiaceae","SPECIES","1"
"Palicourea remyana (Baill.) C.M.Taylor","Rubiaceae","SPECIES","1"
"Epidendrum macroophorum Hágsater & Dodson","Orchidaceae","SPECIES","1"
"Epidendrum luis-sanchezii Hágsater, E.Parra & O.Pérez","Orchidaceae","SPECIES","1"
